firstname,pctwhite,pcthispanic,pctblack,pctapi,count
CARY,0.8425132938600419,0.03928361626970095,0.07228121418166726,0.04592187568858992,40701.96589955062
JAYNE,0.9282700757464124,0.0342926243188147,0.016825306032483413,0.020611993902289495,38865.77840392534
KATE,0.8568226663914191,0.01947713576074035,0.09552205765568407,0.02817814019215639,40773.00777595826
MOHAMMED,0.3328385482510614,0.025636425565201085,0.14931993315937855,0.49220509302435894,42607.96626102935
LORA,0.8618191205525427,0.03877732249780619,0.09508815055945631,0.004315406390194664,41242.68069145566
HUNG,0.007105256594059075,0.014129726920592061,0.008680242870197525,0.9700847736151513,37617.96580612197
ABIGAIL,0.6372367081421331,0.2844896563085902,0.04102433414866421,0.037249301400612514,47448.81393456882
BRET,0.9506446491409435,0.006926786600743469,0.04242856425831303,0.0,38333.56239007617
MORGAN,0.8850533250694012,0.020370199912576256,0.05829921792172175,0.03627725709630087,39065.82464953588
ABRAHAM,0.26477018895515997,0.5095169017393686,0.15740102281889676,0.06831188648657473,66945.7509800877
FELIPE,0.012916593577072677,0.9613307335869151,0.009449438596324784,0.01630323423968745,103473.90441277498
NADINE,0.6174429976199289,0.03839385999941291,0.30936659461193083,0.03479654776872733,48606.77461608987
HERMAN,0.30917053320980437,0.16451267430665162,0.467372038045242,0.058944754438302056,65962.98253711304
VERA,0.4893950159384922,0.062067994271539625,0.4214434403932438,0.027093549396724356,55713.06677261353
NICHOLE,0.6849085979054923,0.039746193031614294,0.27155164891073597,0.0037935601521574243,46834.567957897016
FRANCINE,0.6716670244522316,0.06815719819176072,0.2506984046049918,0.009477372751015848,46945.211395957864
SIDNEY,0.5954891442991335,0.02142076128639628,0.3544911789551724,0.028598915459297825,49556.75250388193
SONJA,0.6546726112695614,0.02792875007805634,0.30807433010345053,0.009324308548931865,47637.41630874398
BOBBIE,0.56131426005339,0.03565198582577341,0.3996359220833607,0.00339783203747599,52617.45191338171
WEI,0.0073788667787547035,0.014694025723328208,0.0,0.9779271074979171,36232.16556751301
CHESTER,0.6882181179080754,0.017711992624823328,0.260566319807126,0.033503569659975245,45057.75496454005
JIMMIE,0.5231249387785762,0.04392323840103281,0.424802819330718,0.00814900348967302,54372.94218451303
ELISA,0.4231330238841248,0.4890773709204969,0.04657000979297682,0.041219595402401506,55879.56021737678
TRISHA,0.8885567462088299,0.05525185749487294,0.0423565836280625,0.013834812668234768,38414.38099192655
SHAWNA,0.8778408117871579,0.048009292515473555,0.06728189233775278,0.0068680033596156265,38778.2173574136
CHERIE,0.8349378357128735,0.07349643374276255,0.07371941796948933,0.017846312574874578,39612.1476777604
KERI,0.9460287307431331,0.028963320880942632,0.017755665162188083,0.007252283213736237,36645.349143624095
JOSH,0.9180560746123392,0.04248720277046878,0.03472845530715405,0.004728267310037983,37471.43622662818
HONG,0.015017741748330758,0.014952710351421612,0.0,0.9700295479002476,35525.34995154956
THELMA,0.3032407897436815,0.2262956851049221,0.4237567746626908,0.04670675048870556,64655.88764951425
HANNAH,0.7335123480030536,0.03399831969758136,0.1167104181724086,0.11577891412695636,39123.01913113164
AUSTIN,0.7850340791933752,0.006681306775221637,0.16370724360173874,0.044577370429664434,39847.446561403805
JEANNIE,0.7394384341383103,0.12186788731074882,0.04149822317498143,0.09719545537595944,39192.02866271657
LEANNE,0.9250918392849463,0.05126813243180948,0.008964702483874862,0.014675325799369388,36319.95560278639
STELLA,0.36333631078365924,0.24954150555884502,0.29419452484710956,0.0929276588103861,56010.71743645889
MONA,0.602765390155912,0.1033431999769768,0.18633549192962368,0.10755591793748767,43653.85303448443
RONDA,0.8781097259171403,0.0278738841028974,0.09401638997996226,0.0,38064.672791523226
INGRID,0.4946107572390351,0.2614421888669228,0.21998259462155387,0.02396445927248835,52029.1785119682
RAQUEL,0.1440855557543193,0.7543783890450922,0.07532676367737555,0.026209291523212844,77939.81802405095
DENIS,0.8063353341358579,0.10198719619805717,0.0667054787172556,0.024971990948829396,39027.822952647155
CLARK,0.8513883643168206,0.02117301759612188,0.10387278379228741,0.02356583429477012,37784.93961627132
LORENA,0.10860904852696075,0.877238772776595,0.007786932381242741,0.0063652463152015625,83706.27798082081
CELESTE,0.6554769457938264,0.13932139238121996,0.17081908550607153,0.034382576318882176,43806.74144292004
CORINNE,0.873284236232476,0.050136234204126454,0.05267001330920001,0.023909516254197537,36958.80785089534
REBEKAH,0.9107799745211668,0.043721784843528635,0.0357606422239684,0.009737598411336316,36313.23273692557
DORA,0.17943851829192375,0.6677585361175148,0.13134480553674638,0.021458140053815012,74314.2665127657
SHERRIE,0.7651308190323974,0.032526144721930855,0.19148383887927084,0.010859197366400777,40782.22323878252
CAMILLE,0.7065782266343834,0.07510672868277309,0.19950665182442753,0.018808392858416127,42400.351227017396
DENA,0.8386074427855654,0.04159387876369645,0.11053800325291974,0.00926067519781836,38269.21290187444
LOURDES,0.09068022197259415,0.8154703194701438,0.025213965732095545,0.06863549282516644,77449.46092432184
FAITH,0.7411742646618797,0.04582150474538685,0.1845984657200814,0.028405764872652062,40754.33707032166
TRACIE,0.7536793898976624,0.025999231105699794,0.2072928873529619,0.013028491643675899,40812.5650897784
JUANA,0.038936357427258206,0.9354729378385843,0.020858237463527864,0.004732467270629629,93368.55971739438
JONI,0.8752014670721961,0.029112213412130883,0.07138776877151166,0.02429855074416135,36370.96619347617
HILDA,0.18562891208235804,0.7363815628465449,0.06703783592969279,0.010951689141404255,72990.14724744875
ANGIE,0.6088266545754839,0.24107217741102652,0.07580357575156016,0.07429759226192939,42817.69496785674
LYLE,0.9336904912100523,0.022917663007377305,0.028098873905485128,0.01529297187708512,34754.42914130946
VLADIMIR,0.7953110370805602,0.13683130411305414,0.05872287004665159,0.009134788759734062,38686.92645556957
GWEN,0.8385323994642898,0.028858223498227312,0.10611416357005142,0.026495213467431437,36888.97833342684
HUGO,0.0650793605218205,0.9288392212141058,0.0,0.006081418264073786,87196.91641112384
PAIGE,0.9341414608084143,0.015353703350065251,0.037685036657926406,0.012819799183594122,34548.29196638618
MARTA,0.29832908824849685,0.6859983352403297,0.01567257651117341,0.0,62451.79447530614
CHRISTA,0.9397361581550697,0.022868069010904813,0.03739577283402536,0.0,34722.57248811654
NICOLAS,0.27140542653626465,0.6890488232900268,0.02560260598641932,0.013943144187289175,63380.142734069996
THANH,0.013409685701690145,0.00800566181210819,0.0,0.9785846524862017,33138.76694432786
NATASHA,0.4056139893313089,0.07093921164977192,0.5044974046645184,0.018949394354400746,56265.2237534701
JEANINE,0.8161194495979739,0.0070325132629266394,0.1721609751492554,0.004687061989844174,37802.19976710193
KATHARINE,0.9498714358679016,0.00789013863276551,0.029057638091947533,0.013180787407385451,33694.33570582044
YONG,0.05110482360010214,0.016057832878619924,0.0,0.932837343521278,32965.43809344536
IRIS,0.2944170138771087,0.450566150807532,0.2133145019280814,0.041702333387277836,59980.77263135306
CLAUDE,0.6263246728491613,0.029675806371125133,0.34201800442635455,0.001981516353359024,44715.88195442282
BEATRICE,0.3470268830429223,0.23624550063039454,0.39549385023568323,0.02123376609099982,58736.07858173403
CHARLIE,0.30972294489768615,0.12079519797445247,0.48417496109261515,0.08530689603524627,57127.04318420745
JOHANNA,0.6756734347290297,0.21822466267671248,0.07298453053855573,0.03311737205570213,40246.141129541276
ROSALIE,0.6705739436899392,0.25022236965749667,0.04842854572404579,0.03077514092851831,40419.51470604617
CLINT,0.895069633736917,0.031160854703307986,0.047765792531367014,0.026003719028408256,34166.51580185853
ROGELIO,0.012707121783619584,0.9260887746054092,0.0,0.06120410361097123,83740.15671987727
JENNA,0.9034981849967104,0.054708789649151775,0.02874249297774025,0.01305053237639749,33858.37652004335
WALLACE,0.689681279335336,0.027172818108731806,0.23324212931968472,0.049903773236247465,39173.75835604081
JODIE,0.9430978411984393,0.008103354310605444,0.029841677326172218,0.01895712716478306,32624.72631820705
CAREY,0.9173122247790962,0.007986002515247231,0.058713992671406964,0.01598778003424958,33155.177008932464
RAMIRO,0.016802679143346832,0.9736752318885408,0.0036113760931358414,0.0059107128749766496,89706.25235198441
CELIA,0.2724331500242243,0.646976600693835,0.055089405949853384,0.02550084333208732,59077.58115722537
AGNES,0.5056129807912391,0.06946401797810436,0.29420571976283383,0.13071728146782277,42152.83052212248
JACLYN,0.9210332318396202,0.03262221083003975,0.029998064866049994,0.016346492464290017,32628.8345956508
JOCELYN,0.46435447453597756,0.07594225721455333,0.29487932763491287,0.1648239406145562,42059.45054362564
KENNY,0.4755403795608482,0.07433085712406212,0.1275707168363635,0.32255804647872605,35923.35138692445
CLIFTON,0.4810907179030772,0.01657858995961582,0.4875815232369494,0.014749168900357613,48479.10926223782
ROMAN,0.48512909344099653,0.47886456693276064,0.028300211418936398,0.007706128207306449,46144.27276095931
MANDY,0.8399760276742638,0.07397901933321209,0.02017557251467138,0.06586938047785273,32290.865267006408
IRA,0.6939983182326134,0.020652689179967987,0.2784538739107504,0.00689511867666832,38570.469508800576
STEWART,0.8640679158983928,0.03232882365842647,0.07930911325408072,0.024294147189099974,32735.310838277437
MARGUERITE,0.7134504067704692,0.06431752456698038,0.21029897116437918,0.011933097498171182,37476.69131045729
VAN,0.3978794074048121,0.04539107415319994,0.15768366933930864,0.3990458491026794,35091.45238688187
LUCIA,0.24159793947201053,0.6755309333250951,0.04477256683578878,0.038098560367105745,57987.459716522215
ALISA,0.700383393262767,0.04994771451963954,0.21870112182313786,0.03096777039445571,37094.16966003144
MARISA,0.624421622645464,0.28935205417039755,0.0660047509088765,0.020221572275262178,39334.15231103351
STACI,0.8885750570464837,0.03337467278418866,0.06134583992778837,0.01670443024153927,31732.654344659462
MAXINE,0.4164503423907475,0.047613668410396305,0.5253384380693031,0.010597551129553028,50337.585971905886
IGNACIO,0.025932468808817066,0.964375630868,0.0,0.009691900323182831,82062.34657761116
ROLANDO,0.039089862443125976,0.8557242051330696,0.0,0.10518593242380435,68047.41970647323
LORNA,0.565541203776597,0.027559152269823493,0.3125826797139201,0.0943169642396594,38765.10901135385
RACHELLE,0.8051939705951565,0.09549502573566766,0.07805632089344694,0.021254682775728954,33256.88280103382
DARCY,0.9404728316103116,0.03508812195548589,0.021510411294775225,0.002928635139427174,30446.849279016464
FAYE,0.6276730936175837,0.020976736441579675,0.30000027693837567,0.051349893002460976,37974.77535452655
DESIREE,0.4612871867745919,0.22265243593456463,0.2945450984103607,0.02151527888048274,45728.1841599731
MYRNA,0.4098998900087436,0.3683203403506689,0.10714718566638293,0.11463258397420455,42790.93574381025
ABEL,0.047643005703813024,0.9142490670766988,0.029065831707409784,0.009042095512078296,78166.44924453479
TAYLOR,0.8974301283808631,0.043075549690169405,0.04224434859242712,0.017249973336540325,30727.856367922024
CECIL,0.5302869010881092,0.03068197918523444,0.42878761652599545,0.010243503200660989,43272.371797996915
JULIANNE,0.9418250593080743,0.009019830377670467,0.02208215002467155,0.02707296028958368,29464.259501216955
GALE,0.7504253853094827,0.030796887450689148,0.1982139941594442,0.02056373308038408,34489.75072804579
TOBY,0.8388423998055624,0.04991713062867463,0.09180354638301795,0.019436923182745022,31915.419690810777
JILLIAN,0.89796907372264,0.034598745735238835,0.053000249000346555,0.014431931541774533,30610.593163776484
MINH,0.012308058539276237,0.018369959673375628,0.0,0.9693219817873481,28897.049713790886
JANETTE,0.654349137054847,0.22510636698699799,0.08902799068208758,0.03151650527606746,36451.153718140784
DEVIN,0.7570304217251809,0.031375675099262756,0.18277468368953148,0.028819219486024762,33837.52771804694
LARA,0.9085542991068429,0.06123508481091184,0.021446214615688027,0.008764401466557159,30347.970039158776
MYRA,0.5549754800179004,0.14085185657738783,0.2549126216604898,0.04926004174422206,39586.48885533339
ALYSSA,0.8370880259831931,0.12705742360659486,0.010401056225545503,0.025453494184666543,31345.388854503402
JERI,0.8806578117153747,0.0518796235345762,0.0530241303367192,0.014438434413329983,30703.678575736707
ELMER,0.39707700849096306,0.3892760194177176,0.1709712344399525,0.04267573765136682,45985.38443105398
ERICK,0.36389955665406915,0.5266671304574203,0.08745413903880095,0.021979173849709648,48396.31201669975
SCOT,0.953271122445427,0.009134921178625853,0.022364493684071785,0.015229462691875396,29020.527432777137
ELISE,0.8493512213249406,0.025366907369217657,0.113995876809409,0.01128599449643263,31515.479155184006
WILMA,0.5268526565482732,0.09136391062848648,0.3360326961884225,0.045750736634817726,40687.704601889556
BERNICE,0.35855074601810755,0.09776417195097323,0.5299409377431082,0.013744144287811032,51438.20187969893
MARGIE,0.5718883345482094,0.11247997218750609,0.30017091898179954,0.015460774282485028,40001.965935152584
MARCOS,0.042732082833267106,0.9376873311264943,0.012674434708849956,0.00690615133138876,77018.39912591207
WILSON,0.24410881129134027,0.40849450020482986,0.19627077282203653,0.1511259156817933,48098.547954537564
TRUDY,0.844813176385439,0.025634245193469893,0.1152858181939219,0.01426676022716921,30962.56713281103
TRENT,0.9319181675094348,0.0,0.055900642561777916,0.012181189928787244,29019.81439729008
MARCELLA,0.637950726379717,0.17312450446628305,0.17688698666547228,0.012037782488527755,36693.40640962719
HUMBERTO,0.01891707171304866,0.9666522254624074,0.01221256387703528,0.0022181389475087595,79679.40095568556
SHELBY,0.80276755396948,0.032939864470520566,0.16154755359182663,0.0027450279681728693,32245.230573775578
OLIVER,0.43046056649196973,0.1489726521335489,0.35010731311631654,0.07045946825816483,42776.35549577676
IRINA,0.9175201977119184,0.0641315959355601,0.0,0.01834820635252153,28895.188479441298
CURT,0.9756821379986347,0.0,0.011649271335220602,0.012668590666144668,27899.703278630263
STEPHAN,0.8880296779726055,0.02669861368841294,0.07635809383193301,0.008913614507048613,29850.300061372545
ELIAS,0.21086409647874196,0.694235916526361,0.0794503627531239,0.015449624241773098,57372.66740771239
DARRIN,0.8392439780987244,0.0,0.1376867730358914,0.023069248865384185,30639.605434969628
RUDY,0.22018826532019228,0.6672245356501267,0.06105340759404943,0.051533791435631436,53675.35583405478
BONITA,0.6445731370089687,0.02892229057115011,0.319258831936938,0.007245740482943159,36591.8651173276
MARCY,0.8922699706329906,0.07174254284169353,0.03299001640914676,0.0029974701161689615,29514.10064111666
ROSARIO,0.10043852828025757,0.8200763478641305,0.0,0.0794851238556119,60031.83135929494
TRINA,0.5151350087682726,0.07166389512157151,0.3914461513710303,0.0217549447391257,40887.675232092886
TOMAS,0.1074645479392959,0.8513228910296824,0.015124242216797198,0.02608831881422448,64357.332371395285
HANS,0.8791663702750337,0.06445364697179597,0.02256379908223693,0.033816183670933427,28932.551210303318
RAJESH,0.18203172166104536,0.01977100441430103,0.0,0.7981972739246537,27418.15499256546
MADELINE,0.6806475807396178,0.13957758345690452,0.16164842528558707,0.018126410517890598,34355.490002905535
LUCINDA,0.7567703857994674,0.08244570414498353,0.1415127818657671,0.01927112818978208,32209.059630590385
RODERICK,0.36281743283243273,0.01649934126561608,0.5931520242212723,0.0275312016806789,48462.61254043479
ORLANDO,0.04943337082845617,0.783199058075932,0.13452329648972075,0.03284427460589113,70652.15789577109
JOHNNIE,0.29343484103984785,0.048654364196699204,0.6562859234828519,0.001624871280601095,54934.296681611515
CLAY,0.9404269943746146,0.0,0.04682310591857885,0.01274989970680646,27811.896343374912
JEANNINE,0.9246608476661471,0.0,0.06907281423659674,0.006266338097256221,28192.681058693113
NIKKI,0.6635059868100568,0.10340586440581528,0.18528810594566295,0.04780004283846494,33498.269081515085
NOREEN,0.8499983144358157,0.037178681198129386,0.056971442824437356,0.05585156154161743,28573.397652615964
GENEVIEVE,0.6528175724108265,0.19804393054078154,0.10682102469907144,0.04231747234932058,33749.26168454157
KARYN,0.9074978682501552,0.00943226947967994,0.057858388745504516,0.025211473524660376,28041.969455275816
LI,0.013199428889850371,0.019715122076416045,0.0,0.9670854490337336,26863.818879981263
ISMAEL,0.029162194137737563,0.9575176132887033,0.0,0.013320192573559046,72975.27524750348
RANDI,0.8812071497659175,0.036781556449399434,0.0789367406641014,0.003074553120581726,28777.880818897513
DELIA,0.14277206568493078,0.7597065388246556,0.05112483409504607,0.046396561395367575,57330.448625725665
EVERETT,0.6833593399000975,0.01588198150494291,0.282208236185204,0.018550442409755608,33459.87047556236
HOPE,0.607076749314923,0.12471696627483013,0.2608545499308356,0.007351734479411305,36076.56018232386
EMMANUEL,0.12821285906362007,0.33259943416797433,0.4524847892156578,0.08670291755274771,58092.66608083406
JOEY,0.6340957567016475,0.19838171011162137,0.07094258583889697,0.09657994734783401,32022.221619393968
MARTY,0.8300622133791589,0.053867232896235545,0.11007583861564808,0.005994715108957571,29583.066501108715
GILBERTO,0.02632978999551196,0.9680973101372007,0.0043801798821518955,0.0011927199851355576,74091.51701876742
SHELDON,0.6659565313445899,0.007885362848019677,0.2998242451178645,0.026333860689525954,33552.82106031986
MALCOLM,0.6491483498669589,0.0,0.3380639927794513,0.012787657353589778,34557.786912597956
GABRIELA,0.1621465526623296,0.8323095887367197,0.0055438586009508035,0.0,58913.674476175765
ANGELINA,0.2859902653793097,0.5807536722250842,0.07121124734987788,0.06204481504572821,46048.64111339135
SUSANA,0.09249492189575277,0.8541865898674077,0.015869356364718486,0.037449131872121004,61352.329959175004
ELSA,0.14874195850496424,0.7538699157842803,0.06805140065934565,0.029336725051409794,57425.59276490519
IGOR,0.9309959086146564,0.05913300231926438,0.0,0.009871089066079261,26857.887657382355
SAUL,0.11796634156211538,0.8612316721710688,0.020801986266815828,0.0,62387.29815258676
SYED,0.23938275875132306,0.0207111506320184,0.0,0.7399060906166586,25916.530639752375
JANIE,0.5118712424436388,0.18478605191624634,0.27012721002279144,0.033215495617323454,37633.79766561197
HARRIET,0.6373268398439474,0.015721701658150407,0.3180827485768252,0.028868709921076974,33785.45590638334
SHAUNA,0.7873274333724076,0.0088296782413669,0.19499074869703226,0.008852139689193399,29956.923977102066
LENA,0.5371991521770384,0.09033719219640686,0.30459818492019497,0.06786547070635987,35404.07401502441
JERALD,0.8835603294895206,0.019185185287488606,0.0940564915495387,0.00319799367345205,27694.09313386948
JOSEFINA,0.03534447455088162,0.8946697588414962,0.0051760356018103835,0.06480973100581175,62939.095279089066
MONIKA,0.8204781434662388,0.04916916768848513,0.04825573800471387,0.0820969508405622,27099.49660545512
OWEN,0.7238058932648477,0.025832779388719307,0.22162102923153604,0.028740298114897103,30748.37923191571
PATTY,0.833942845092677,0.029625697226253467,0.06057349104399086,0.0758579666370785,26888.41635150781
HAZEL,0.43038822312724767,0.03363564118844782,0.48657091605887237,0.049405219625432074,40202.16540411112
JOLENE,0.8734967685060601,0.0588098806031562,0.0480590503604309,0.019634300530352772,27097.68946560352
ISRAEL,0.09152339157904205,0.8616363698469398,0.04122892072533135,0.005611317848686669,63195.93256246383
MARGO,0.7585453824001991,0.06994308062727149,0.17151153697252944,0.0,30275.241762483434
MICAH,0.8551631476554906,0.01925951683474476,0.1062782863367856,0.019299049172978942,27477.049013170174
MERCEDES,0.1047645739952714,0.799683591887733,0.0657231539588954,0.029828680158100133,59245.976297272675
TAMMIE,0.6767648915681964,0.041558685208126056,0.2650250955524676,0.016651327671209894,31951.367339659588
CARLTON,0.38614325739371413,0.017830924527318232,0.5900727753706203,0.005953042708347473,44547.1065318404
FREDRICK,0.5969016057785679,0.022949531656126423,0.37504090001495577,0.0051079625503501775,34985.066161547526
RICKEY,0.6170366256433102,0.007741701667569752,0.3700523747548802,0.005169297934239983,34322.94209277784
BORIS,0.7827013146571116,0.11864772701013077,0.08951371172604279,0.009137246606714888,29001.29727451995
HILARY,0.979865349531774,0.0,0.01303552266293805,0.007099127805287944,25064.144017094928
NANETTE,0.7831643805611205,0.06652295637929762,0.09320026767147321,0.05711239538810861,27851.812035976516
HELENE,0.8740644019338648,0.02975432283994905,0.07299625898584905,0.02318501624033712,26679.80980842848
BART,0.9366046344848188,0.020714068648813394,0.025397092314570126,0.01728420455179784,25561.014129059167
ETHEL,0.33035601410965354,0.07002830653247047,0.5723420814542877,0.027273597903588243,45854.805442056306
LORENZO,0.08332904454424524,0.6239511914937804,0.26879284911558543,0.023926914846388935,63008.73182490063
WENDELL,0.3930500505247014,0.012554504267273331,0.5692582837887998,0.025137161419225437,42338.77540492817
JIN,0.039557886859363726,0.021461306103049922,0.0,0.9389808070375864,24656.480699548632
CARYN,0.932223488471066,0.03150568813506068,0.02575231624991999,0.0105185071439535,25297.86786055485
JENIFER,0.9185176364285629,0.0309257682123685,0.05055659535906863,0.0,25772.253410922604
IDA,0.3885002315074504,0.23856546707277393,0.3331135193902729,0.03982078202950268,40385.04064992602
ANTONIA,0.20496936568078905,0.6804089798630362,0.0970123295898786,0.017609324866296204,50738.43356612138
MORRIS,0.585810681181702,0.023525943129480413,0.3749546059063664,0.015708769782451025,33878.06975674235
GRAHAM,0.932131316412387,0.0,0.06435984146896417,0.0035088421186488454,25301.09492638611
ALVARO,0.0457945334038006,0.9528618813508025,0.0,0.0013435852453969651,65831.95703716503
LEANN,0.860063407190856,0.08182588142487292,0.03762188454199966,0.020488826842271417,26166.734791821702
BLAIR,0.9102215422583959,0.010330837531115028,0.0759985608562471,0.0034490593542418142,25620.066818430663
LORIE,0.8007167883305669,0.06773109922305143,0.11862930311155204,0.012922809334829593,27454.286969141565
MARISSA,0.5911655079191112,0.2595075279471043,0.07424315463316683,0.07508380950061778,30712.670110440013
PRESTON,0.6677698514172935,0.008739414281147159,0.30014094493796284,0.02334978936359656,30617.41928525664
JIAN,0.0037628066507800696,0.0,0.0,0.9962371933492199,23594.029243200534
REYNALDO,0.024293275968320573,0.8411899031877976,0.011853685442816819,0.12266313540106502,54749.27842928287
SOPHIA,0.34608179091504654,0.22728152295216444,0.32087078848583395,0.105765897646955,38431.3582760983
BEATRIZ,0.06366298982265294,0.9113282278122381,0.010590225954911313,0.014418556410197672,61281.71555141253
MYRON,0.6304099610864888,0.008439839514419893,0.34142609171035343,0.019724107688737835,31603.07094458079
MARCI,0.8880788728215377,0.06287809839805522,0.0385467697499282,0.010496259030478737,25355.555588079973
MOHAMED,0.44317652388989837,0.04295601609874141,0.3159770011786562,0.19789045883270406,31647.383207551633
DAISY,0.1440716126453209,0.5473371672293194,0.19857806523950536,0.11001315488585434,47750.84717848631
STEFAN,0.8255124867454193,0.08146381541684038,0.06242982538414056,0.030593872453599805,26091.84303304643
RODRIGO,0.040129370248927806,0.9139540060507014,0.0,0.045916623700370744,59657.584990583455
LEA,0.8133214580515795,0.06252536417763328,0.05109613062558068,0.07305704714520646,25401.708176064185
CONRAD,0.5927289519563598,0.12821537316931586,0.2305466624693142,0.04850901240501009,31322.138328505138
NOAH,0.8500364773069133,0.04176366841906422,0.07682525815337611,0.03137459612064636,25541.27337155869
YAN,0.0717433117849585,0.011265122669633547,0.013811934546814838,0.9031796309985931,23661.4400830294
JUN,0.015091920705495369,0.03377999724011425,0.0,0.9511280820543905,23686.106306306512
TYRONE,0.12073192216855967,0.04290578540995119,0.8206079142144193,0.0157543782070699,61928.407088490305
ABBY,0.8839336653650984,0.04256564407077181,0.0521888582210745,0.021311832343055438,24877.18591823213
SANJAY,0.14049037567876851,0.011660887930485253,0.0,0.8478487363907462,23166.23276087865
CHELSEA,0.8952585559317254,0.04326431737813264,0.03980136032092078,0.02167576636922117,24463.577085981127
TUAN,0.023158618720665384,0.011516554547592331,0.0,0.9653248267317424,23065.573265970805
PENELOPE,0.9021128451884621,0.02197650524227862,0.05388987956470421,0.022020770004555063,24268.577899221164
CHRISTI,0.9401241390387304,0.04488914516362076,0.0,0.014986715797648813,23670.63114257708
LILY,0.25645565462594516,0.1962878620436817,0.036105883936685845,0.5111505993936873,27073.483430007254
MARIBEL,0.04742108909346932,0.9289474634205994,0.0,0.02363144748593132,59833.77623583257
DEANNE,0.9555303477686449,0.011421037584941498,0.014003098608517475,0.01904551603789614,23288.95403579521
LEONARDO,0.09274450484329191,0.8456316909891163,0.006169798107611598,0.05545400605998022,52583.62119509725
ETHAN,0.907845117574953,0.044780579952549894,0.013726136354917024,0.03364816611758005,23728.495062138165
BOB,0.7835920448726517,0.03204508968048767,0.0916539056355109,0.09270895981134969,24878.697422969723
SANTIAGO,0.02807039038079817,0.9635369034722894,0.0,0.008392706146912529,63179.54318351249
FORREST,0.8737476026382314,0.010699395975551581,0.10484581774361208,0.01070718364260508,24761.28915569718
GRACIELA,0.05192089525246292,0.9427957693119482,0.005283335435588919,0.0,61481.281912279424
JONATHON,0.896346688430891,0.06579580289875585,0.026878864180339846,0.010978644490013165,24137.283550764652
ALLYSON,0.886816199962527,0.0,0.10597206921066879,0.0072117308268042,24496.630228587095
COLETTE,0.756102319590595,0.009777922942408491,0.2275991169621091,0.006520640504887467,27196.809595780927
DIXIE,0.908441213515165,0.03334720596751433,0.05450360382969381,0.0037079766876266466,23910.28491091287
RUDOLPH,0.2838295320996128,0.2602139937157209,0.43777495183518206,0.018181522349484162,43910.966539455476
KAYLA,0.8565017912309923,0.04369575012236306,0.06697651200684798,0.03282594663979655,24224.94188775281
KENDALL,0.769692311660123,0.020070705518022366,0.1968353482680886,0.01340163455376618,26380.6318778394
WILLARD,0.7663231596177126,0.039965701190787704,0.18370809559249132,0.010003043599008488,26496.879714471503
SONDRA,0.7570470500977237,0.009955100752767485,0.21970338651941204,0.013294462630096747,26587.314503862213
DOMINICK,0.8880025260115052,0.055922233034436865,0.04113905787100467,0.014936183083053264,23759.992195248353
LELAND,0.8505092637830534,0.011195038991446481,0.08228774977833547,0.05600794744716482,23665.49426753367
VIRGIL,0.6845561398587542,0.018742050784432564,0.2873120654313863,0.009389743925426968,28350.929180823005
RORY,0.8273885729720768,0.05345509980394542,0.10487731646417794,0.01427901075979985,24755.58516595212
PIERRE,0.3269599420404324,0.06595176356738394,0.5740629729000147,0.033025321492168774,40629.64699011955
ROBBIE,0.6722748275871931,0.01850201269271823,0.306134613425661,0.0030885462944277354,28620.889717991704
SUNG,0.02437260103984772,0.012140403851744114,0.0,0.9634869951084081,21917.11265074568
TANIA,0.4587481479174258,0.44044271928653783,0.06872603074938502,0.03208310204665121,33051.69844169844
DONNIE,0.6131579005219391,0.01803961065255477,0.35375304665455054,0.015049442170955663,29598.395474023517
WENDI,0.934262853649237,0.03546517118197391,0.0144943716229987,0.015777603545790383,22398.194417053972
RIGOBERTO,0.008433286424904795,0.9901653979624319,0.0,0.0014013156126633805,63344.25885634705
CAROLINA,0.10328593037204918,0.8345650638900389,0.019557638161909544,0.04259136757600226,49791.976181096834
KIMBERLEE,0.9294946988119777,0.03588753099439169,0.014655158958956081,0.01996261123467461,22223.42304237912
MARCIE,0.8729050910068793,0.08000995995245343,0.02800878391574566,0.0190761651249215,23160.07061720495
DEANA,0.8296727301671813,0.05502669825954506,0.10795383745531204,0.007346734117961596,24046.48113512261
LOWELL,0.9198980851570216,0.0,0.07223589006684812,0.007866024776130222,22459.00672833077
HEATH,0.9513083368395139,0.0,0.04463689036603566,0.0040547727944504975,21993.728861243762
ELVIRA,0.1479916937806548,0.7163719156451073,0.0658803475948451,0.06975604297939289,44523.015454663764
PETE,0.47651830500144804,0.4852990166415017,0.010248735693095971,0.027933942663954256,31633.162226765013
AGUSTIN,0.020946245361388005,0.9601636402317201,0.00547016381942344,0.01341995058746852,59266.94876079832
JEFFRY,0.9499904964910942,0.024989972108012827,0.0,0.025019531400892924,21548.118153405572
SHANA,0.7698981845613279,0.021185829166931288,0.1947697600736243,0.014146226198116715,25096.7324751035
MING,0.016657444009287703,0.024846692211498662,0.0,0.9584958637792136,21386.300934501487
MAURICIO,0.028522859898202413,0.9545072027458934,0.010984327102405706,0.005985610253498339,59063.81632367828
ELLA,0.3958850299970594,0.029547152003741743,0.5523782463958161,0.02218957160338278,36295.982986777046
CLARE,0.8959050351484711,0.035971714024423965,0.044104176599991454,0.0240190742271135,22164.701023555015
BRYCE,0.9214665212882995,0.024328418272246667,0.029828571837002098,0.02437648860245185,21747.333524865906
